key_resp.keys,key_resp.rt,correct,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.time,response.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,reward_green,reward_blue,green_pos,pg,pb,corrAns,corrAmount,cash_green,cash_blue,cash_corr,cash_size,cashsize_h,cashsize_v,auditory_stim_green_path,auditory_stim_blue_path,audio_corr,ITI,ITI_s,participant,age,gender,years of education,date,expName,psychopyVersion,OS,frameRate,outerLoop.thisRepN,outerLoop.thisTrialN,outerLoop.thisN,outerLoop.thisIndex,outerLoop.ran,thisCond
,,1,[],[],[],[],[],[],[],0,133,133,133,1,90,10,left,-0.4,0.4,images/blue_box.png,10,Reward5.png,Reward1.png,Reward1.png,0.04,0.1,0.1,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/coin5.wav,1243,1.2,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,134,134,134,1,88,12,left,-0.4,0.4,images/green_box.png,88,Reward5.png,Reward1.png,Reward5.png,0.06,0.5,0.5,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/coin5.wav,971,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,135,135,135,1,81,19,right,0.4,-0.4,images/green_box.png,81,Reward5.png,Reward1.png,Reward5.png,0.06,0.5,0.5,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/coin5.wav,1246,1.2,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,136,136,136,1,73,27,left,-0.4,0.4,images/green_box.png,73,Reward4.png,Reward2.png,Reward4.png,0.1,0.4,0.4,auditory_stim/coin4.wav,auditory_stim/coin2.wav,auditory_stim/coin5.wav,921,0.9,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,137,137,137,1,25,75,right,0.4,-0.4,images/green_box.png,25,Reward2.png,Reward4.png,Reward2.png,0.045,0.2,0.2,auditory_stim/coin2.wav,auditory_stim/coin4.wav,auditory_stim/coin5.wav,1011,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,138,138,138,1,85,15,right,0.4,-0.4,images/green_box.png,85,Reward5.png,Reward1.png,Reward5.png,0.06,0.5,0.5,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/coin5.wav,893,0.9,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,139,139,139,1,59,41,left,-0.4,0.4,images/blue_box.png,41,Reward3.png,Reward3.png,Reward3.png,0.05,0.3,0.3,auditory_stim/coin3.wav,auditory_stim/coin3.wav,auditory_stim/coin5.wav,1009,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,140,140,140,1,57,43,right,0.4,-0.4,images/green_box.png,57,Reward3.png,Reward3.png,Reward3.png,0.05,0.3,0.3,auditory_stim/coin3.wav,auditory_stim/coin3.wav,auditory_stim/coin5.wav,1143,1.1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,141,141,141,1,93,7,left,-0.4,0.4,images/green_box.png,93,Reward5.png,Reward1.png,Reward5.png,0.06,0.5,0.5,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/coin5.wav,983,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,142,142,142,1,42,58,left,-0.4,0.4,images/blue_box.png,58,Reward3.png,Reward3.png,Reward3.png,0.05,0.3,0.3,auditory_stim/coin3.wav,auditory_stim/coin3.wav,auditory_stim/coin5.wav,1133,1.1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,143,143,143,1,13,87,right,0.4,-0.4,images/green_box.png,13,Reward1.png,Reward5.png,Reward1.png,0.04,0.1,0.1,auditory_stim/coin1.wav,auditory_stim/coin5.wav,auditory_stim/coin5.wav,882,0.9,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,144,144,144,1,43,57,left,-0.4,0.4,images/green_box.png,43,Reward3.png,Reward3.png,Reward3.png,0.05,0.3,0.3,auditory_stim/coin3.wav,auditory_stim/coin3.wav,auditory_stim/coin5.wav,1238,1.2,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,145,145,145,1,61,39,right,0.4,-0.4,images/green_box.png,61,Reward4.png,Reward2.png,Reward4.png,0.1,0.4,0.4,auditory_stim/coin4.wav,auditory_stim/coin2.wav,auditory_stim/coin5.wav,918,0.9,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,146,146,146,1,77,23,left,-0.4,0.4,images/green_box.png,77,Reward4.png,Reward2.png,Reward4.png,0.1,0.4,0.4,auditory_stim/coin4.wav,auditory_stim/coin2.wav,auditory_stim/coin5.wav,794,0.8,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,147,147,147,1,90,10,left,-0.4,0.4,images/green_box.png,90,Reward5.png,Reward1.png,Reward5.png,0.06,0.5,0.5,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/coin5.wav,804,0.8,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,148,148,148,1,39,61,right,0.4,-0.4,images/green_box.png,39,Reward2.png,Reward4.png,Reward2.png,0.045,0.2,0.2,auditory_stim/coin2.wav,auditory_stim/coin4.wav,auditory_stim/coin5.wav,879,0.9,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,149,149,149,1,68,32,right,0.4,-0.4,images/green_box.png,68,Reward4.png,Reward2.png,Reward4.png,0.1,0.4,0.4,auditory_stim/coin4.wav,auditory_stim/coin2.wav,auditory_stim/coin5.wav,809,0.8,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,150,150,150,1,93,7,right,0.4,-0.4,images/green_box.png,93,Reward5.png,Reward1.png,Reward5.png,0.06,0.5,0.5,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/coin5.wav,1194,1.2,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,151,151,151,1,9,91,right,0.4,-0.4,images/green_box.png,9,Reward1.png,Reward5.png,Reward1.png,0.04,0.1,0.1,auditory_stim/coin1.wav,auditory_stim/coin5.wav,auditory_stim/coin5.wav,1119,1.1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,152,152,152,1,47,53,right,0.4,-0.4,images/green_box.png,47,Reward3.png,Reward3.png,Reward3.png,0.05,0.3,0.3,auditory_stim/coin3.wav,auditory_stim/coin3.wav,auditory_stim/coin5.wav,932,0.9,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,153,153,153,1,7,93,left,-0.4,0.4,images/green_box.png,7,Reward1.png,Reward5.png,Reward1.png,0.04,0.1,0.1,auditory_stim/coin1.wav,auditory_stim/coin5.wav,auditory_stim/coin5.wav,826,0.8,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,154,154,154,1,50,50,right,0.4,-0.4,images/green_box.png,50,Reward3.png,Reward3.png,Reward3.png,0.05,0.3,0.3,auditory_stim/coin3.wav,auditory_stim/coin3.wav,auditory_stim/coin5.wav,1147,1.1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,155,155,155,1,66,34,left,-0.4,0.4,images/green_box.png,66,Reward4.png,Reward2.png,Reward4.png,0.1,0.4,0.4,auditory_stim/coin4.wav,auditory_stim/coin2.wav,auditory_stim/coin5.wav,1050,1.1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,156,156,156,1,48,52,right,0.4,-0.4,images/green_box.png,48,Reward3.png,Reward3.png,Reward3.png,0.05,0.3,0.3,auditory_stim/coin3.wav,auditory_stim/coin3.wav,auditory_stim/coin5.wav,898,0.9,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,157,157,157,1,78,22,left,-0.4,0.4,images/green_box.png,78,Reward4.png,Reward2.png,Reward4.png,0.1,0.4,0.4,auditory_stim/coin4.wav,auditory_stim/coin2.wav,auditory_stim/coin5.wav,982,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,158,158,158,1,88,12,left,-0.4,0.4,images/green_box.png,88,Reward5.png,Reward1.png,Reward5.png,0.06,0.5,0.5,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/coin5.wav,1198,1.2,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,159,159,159,1,89,11,right,0.4,-0.4,images/green_box.png,89,Reward5.png,Reward1.png,Reward5.png,0.06,0.5,0.5,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/coin5.wav,800,0.8,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,160,160,160,1,77,23,right,0.4,-0.4,images/blue_box.png,23,Reward4.png,Reward2.png,Reward2.png,0.045,0.2,0.2,auditory_stim/coin4.wav,auditory_stim/coin2.wav,auditory_stim/coin5.wav,1245,1.2,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,161,161,161,1,30,70,left,-0.4,0.4,images/green_box.png,30,Reward2.png,Reward4.png,Reward2.png,0.045,0.2,0.2,auditory_stim/coin2.wav,auditory_stim/coin4.wav,auditory_stim/coin5.wav,829,0.8,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,162,162,162,1,45,55,right,0.4,-0.4,images/green_box.png,45,Reward3.png,Reward3.png,Reward3.png,0.05,0.3,0.3,auditory_stim/coin3.wav,auditory_stim/coin3.wav,auditory_stim/coin5.wav,1115,1.1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,163,163,163,1,8,92,right,0.4,-0.4,images/green_box.png,8,Reward1.png,Reward5.png,Reward1.png,0.04,0.1,0.1,auditory_stim/coin1.wav,auditory_stim/coin5.wav,auditory_stim/coin5.wav,806,0.8,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,164,164,164,1,58,42,right,0.4,-0.4,images/blue_box.png,42,Reward3.png,Reward3.png,Reward3.png,0.05,0.3,0.3,auditory_stim/coin3.wav,auditory_stim/coin3.wav,auditory_stim/coin5.wav,1019,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,165,165,165,1,51,49,left,-0.4,0.4,images/green_box.png,51,Reward3.png,Reward3.png,Reward3.png,0.05,0.3,0.3,auditory_stim/coin3.wav,auditory_stim/coin3.wav,auditory_stim/coin5.wav,880,0.9,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,166,166,166,1,43,57,left,-0.4,0.4,images/blue_box.png,57,Reward3.png,Reward3.png,Reward3.png,0.05,0.3,0.3,auditory_stim/coin3.wav,auditory_stim/coin3.wav,auditory_stim/coin5.wav,1120,1.1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,167,167,167,1,77,23,right,0.4,-0.4,images/blue_box.png,23,Reward4.png,Reward2.png,Reward2.png,0.045,0.2,0.2,auditory_stim/coin4.wav,auditory_stim/coin2.wav,auditory_stim/coin5.wav,751,0.8,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,168,168,168,1,57,43,left,-0.4,0.4,images/blue_box.png,43,Reward3.png,Reward3.png,Reward3.png,0.05,0.3,0.3,auditory_stim/coin3.wav,auditory_stim/coin3.wav,auditory_stim/coin5.wav,1008,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,169,169,169,1,86,14,right,0.4,-0.4,images/blue_box.png,14,Reward5.png,Reward1.png,Reward1.png,0.04,0.1,0.1,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/coin5.wav,873,0.9,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,170,170,170,1,11,89,left,-0.4,0.4,images/green_box.png,11,Reward1.png,Reward5.png,Reward1.png,0.04,0.1,0.1,auditory_stim/coin1.wav,auditory_stim/coin5.wav,auditory_stim/coin5.wav,1223,1.2,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,171,171,171,1,30,70,left,-0.4,0.4,images/blue_box.png,70,Reward2.png,Reward4.png,Reward4.png,0.1,0.4,0.4,auditory_stim/coin2.wav,auditory_stim/coin4.wav,auditory_stim/coin5.wav,753,0.8,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,172,172,172,1,51,49,left,-0.4,0.4,images/blue_box.png,49,Reward3.png,Reward3.png,Reward3.png,0.05,0.3,0.3,auditory_stim/coin3.wav,auditory_stim/coin3.wav,auditory_stim/coin5.wav,1072,1.1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,173,173,173,1,89,11,left,-0.4,0.4,images/blue_box.png,11,Reward5.png,Reward1.png,Reward1.png,0.04,0.1,0.1,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/coin5.wav,1136,1.1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,174,174,174,1,10,90,right,0.4,-0.4,images/green_box.png,10,Reward1.png,Reward5.png,Reward1.png,0.04,0.1,0.1,auditory_stim/coin1.wav,auditory_stim/coin5.wav,auditory_stim/coin5.wav,1051,1.1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,175,175,175,1,27,73,left,-0.4,0.4,images/blue_box.png,73,Reward2.png,Reward4.png,Reward4.png,0.1,0.4,0.4,auditory_stim/coin2.wav,auditory_stim/coin4.wav,auditory_stim/coin5.wav,1099,1.1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,176,176,176,1,44,56,right,0.4,-0.4,images/blue_box.png,56,Reward3.png,Reward3.png,Reward3.png,0.05,0.3,0.3,auditory_stim/coin3.wav,auditory_stim/coin3.wav,auditory_stim/coin5.wav,805,0.8,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,177,177,177,1,48,52,left,-0.4,0.4,images/blue_box.png,52,Reward3.png,Reward3.png,Reward3.png,0.05,0.3,0.3,auditory_stim/coin3.wav,auditory_stim/coin3.wav,auditory_stim/coin5.wav,1126,1.1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,178,178,178,1,37,63,left,-0.4,0.4,images/blue_box.png,63,Reward2.png,Reward4.png,Reward4.png,0.1,0.4,0.4,auditory_stim/coin2.wav,auditory_stim/coin4.wav,auditory_stim/coin5.wav,1141,1.1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,179,179,179,1,35,65,left,-0.4,0.4,images/blue_box.png,65,Reward2.png,Reward4.png,Reward4.png,0.1,0.4,0.4,auditory_stim/coin2.wav,auditory_stim/coin4.wav,auditory_stim/coin5.wav,996,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,180,180,180,1,79,21,left,-0.4,0.4,images/green_box.png,79,Reward4.png,Reward2.png,Reward4.png,0.1,0.4,0.4,auditory_stim/coin4.wav,auditory_stim/coin2.wav,auditory_stim/coin5.wav,1097,1.1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,181,181,181,1,39,61,right,0.4,-0.4,images/blue_box.png,61,Reward2.png,Reward4.png,Reward4.png,0.1,0.4,0.4,auditory_stim/coin2.wav,auditory_stim/coin4.wav,auditory_stim/coin5.wav,1173,1.2,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,182,182,182,1,18,82,right,0.4,-0.4,images/blue_box.png,82,Reward1.png,Reward5.png,Reward5.png,0.06,0.5,0.5,auditory_stim/coin1.wav,auditory_stim/coin5.wav,auditory_stim/coin5.wav,1172,1.2,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,183,183,183,1,20,80,right,0.4,-0.4,images/blue_box.png,80,Reward1.png,Reward4.png,Reward4.png,0.1,0.4,0.4,auditory_stim/coin1.wav,auditory_stim/coin4.wav,auditory_stim/coin5.wav,784,0.8,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,184,184,184,1,76,24,right,0.4,-0.4,images/blue_box.png,24,Reward4.png,Reward2.png,Reward2.png,0.045,0.2,0.2,auditory_stim/coin4.wav,auditory_stim/coin2.wav,auditory_stim/coin5.wav,1032,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,185,185,185,1,30,70,left,-0.4,0.4,images/blue_box.png,70,Reward2.png,Reward4.png,Reward4.png,0.1,0.4,0.4,auditory_stim/coin2.wav,auditory_stim/coin4.wav,auditory_stim/coin5.wav,1113,1.1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,186,186,186,1,86,14,left,-0.4,0.4,images/blue_box.png,14,Reward5.png,Reward1.png,Reward1.png,0.04,0.1,0.1,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/coin5.wav,1148,1.1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,187,187,187,1,11,89,right,0.4,-0.4,images/blue_box.png,89,Reward1.png,Reward5.png,Reward5.png,0.06,0.5,0.5,auditory_stim/coin1.wav,auditory_stim/coin5.wav,auditory_stim/coin5.wav,985,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,188,188,188,1,3,97,right,0.4,-0.4,images/blue_box.png,97,Reward1.png,Reward5.png,Reward5.png,0.06,0.5,0.5,auditory_stim/coin1.wav,auditory_stim/coin5.wav,auditory_stim/coin5.wav,1039,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,189,189,189,1,88,12,left,-0.4,0.4,images/blue_box.png,12,Reward5.png,Reward1.png,Reward1.png,0.04,0.1,0.1,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/coin5.wav,1063,1.1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,190,190,190,1,63,37,left,-0.4,0.4,images/blue_box.png,37,Reward4.png,Reward2.png,Reward2.png,0.045,0.2,0.2,auditory_stim/coin4.wav,auditory_stim/coin2.wav,auditory_stim/coin5.wav,964,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,191,191,191,1,43,57,left,-0.4,0.4,images/blue_box.png,57,Reward3.png,Reward3.png,Reward3.png,0.05,0.3,0.3,auditory_stim/coin3.wav,auditory_stim/coin3.wav,auditory_stim/coin5.wav,1056,1.1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,192,192,192,1,52,48,left,-0.4,0.4,images/green_box.png,52,Reward3.png,Reward3.png,Reward3.png,0.05,0.3,0.3,auditory_stim/coin3.wav,auditory_stim/coin3.wav,auditory_stim/coin5.wav,1037,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,193,193,193,1,92,8,left,-0.4,0.4,images/green_box.png,92,Reward5.png,Reward1.png,Reward5.png,0.06,0.5,0.5,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/coin5.wav,759,0.8,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,194,194,194,1,1,99,right,0.4,-0.4,images/blue_box.png,99,Reward1.png,Reward5.png,Reward5.png,0.06,0.5,0.5,auditory_stim/coin1.wav,auditory_stim/coin5.wav,auditory_stim/coin5.wav,884,0.9,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,195,195,195,1,29,71,left,-0.4,0.4,images/green_box.png,29,Reward2.png,Reward4.png,Reward2.png,0.045,0.2,0.2,auditory_stim/coin2.wav,auditory_stim/coin4.wav,auditory_stim/coin5.wav,1057,1.1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,196,196,196,1,64,36,left,-0.4,0.4,images/blue_box.png,36,Reward4.png,Reward2.png,Reward2.png,0.045,0.2,0.2,auditory_stim/coin4.wav,auditory_stim/coin2.wav,auditory_stim/coin5.wav,1023,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,197,197,197,1,92,8,right,0.4,-0.4,images/green_box.png,92,Reward5.png,Reward1.png,Reward5.png,0.06,0.5,0.5,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/coin5.wav,1027,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,198,198,198,1,10,90,left,-0.4,0.4,images/green_box.png,10,Reward1.png,Reward5.png,Reward1.png,0.04,0.1,0.1,auditory_stim/coin1.wav,auditory_stim/coin5.wav,auditory_stim/coin5.wav,988,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,199,199,199,1,28,72,left,-0.4,0.4,images/blue_box.png,72,Reward2.png,Reward4.png,Reward4.png,0.1,0.4,0.4,auditory_stim/coin2.wav,auditory_stim/coin4.wav,auditory_stim/coin5.wav,989,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,200,200,200,1,76,24,right,0.4,-0.4,images/green_box.png,76,Reward4.png,Reward2.png,Reward4.png,0.1,0.4,0.4,auditory_stim/coin4.wav,auditory_stim/coin2.wav,auditory_stim/coin5.wav,1114,1.1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,201,201,201,1,98,2,right,0.4,-0.4,images/green_box.png,98,Reward5.png,Reward1.png,Reward5.png,0.06,0.5,0.5,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/coin5.wav,938,0.9,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,202,202,202,1,74,26,right,0.4,-0.4,images/green_box.png,74,Reward4.png,Reward2.png,Reward4.png,0.1,0.4,0.4,auditory_stim/coin4.wav,auditory_stim/coin2.wav,auditory_stim/coin5.wav,948,0.9,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,203,203,203,1,4,96,left,-0.4,0.4,images/green_box.png,4,Reward1.png,Reward5.png,Reward1.png,0.04,0.1,0.1,auditory_stim/coin1.wav,auditory_stim/coin5.wav,auditory_stim/coin5.wav,1230,1.2,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,204,204,204,1,84,16,left,-0.4,0.4,images/green_box.png,84,Reward5.png,Reward1.png,Reward5.png,0.06,0.5,0.5,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/coin5.wav,772,0.8,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,205,205,205,1,45,55,right,0.4,-0.4,images/green_box.png,45,Reward3.png,Reward3.png,Reward3.png,0.05,0.3,0.3,auditory_stim/coin3.wav,auditory_stim/coin3.wav,auditory_stim/coin5.wav,1045,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,206,206,206,1,63,37,left,-0.4,0.4,images/green_box.png,63,Reward4.png,Reward2.png,Reward4.png,0.1,0.4,0.4,auditory_stim/coin4.wav,auditory_stim/coin2.wav,auditory_stim/coin5.wav,1149,1.1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
